Windspeed (m/s), Pitch, Voltage (V), Current (A), Power (W), RPM, R Load (Ohms), Resistance (ohm)
7.00,1200.00,4.89,0.19,0.96,910.00,25.00,25.26
7.00,1200.00,4.95,0.19,0.95,917.50,25.00,25.57
7.00,1200.00,4.96,0.20,0.97,902.50,25.00,25.11
7.00,1200.00,4.95,0.19,0.97,905.00,25.00,25.53
7.00,1200.00,4.88,0.19,0.96,902.50,25.00,25.04
7.00,1200.00,4.92,0.19,0.95,907.50,25.00,25.58
7.00,1250.00,4.77,0.19,0.88,905.00,25.00,25.26
7.00,1250.00,4.51,0.18,0.81,857.50,25.00,25.60
7.00,1250.00,4.27,0.17,0.73,825.00,25.00,25.10
7.00,1250.00,4.09,0.16,0.65,795.00,25.00,25.54
7.00,1250.00,3.87,0.15,0.59,762.50,25.00,25.82
7.00,1250.00,3.76,0.15,0.58,747.50,25.00,25.09
7.00,1250.00,3.72,0.15,0.54,730.00,25.00,25.46
7.00,1250.00,3.60,0.14,0.50,720.00,25.00,25.48
7.00,1250.00,3.53,0.14,0.49,720.00,25.00,25.66
7.00,1250.00,3.50,0.14,0.47,697.50,25.00,25.90
7.00,1250.00,3.48,0.14,0.46,690.00,25.00,25.79
7.00,1250.00,3.51,0.14,0.47,690.00,25.00,25.78
7.00,1250.00,3.43,0.13,0.46,687.50,25.00,25.63
7.00,1250.00,3.41,0.13,0.46,685.00,25.00,25.48
7.00,1250.00,3.46,0.13,0.45,687.50,25.00,26.36
7.00,1250.00,3.40,0.13,0.45,682.50,25.00,26.16
7.00,1250.00,3.39,0.13,0.45,680.00,25.00,25.58
7.00,1250.00,3.40,0.13,0.45,692.50,25.00,25.94
7.00,1250.00,3.48,0.13,0.46,685.00,25.00,26.26
7.00,1300.00,3.23,0.13,0.41,677.50,25.00,25.58
7.00,1300.00,3.08,0.12,0.36,645.00,25.00,26.79
7.00,1300.00,2.80,0.11,0.31,605.00,25.00,24.92
7.00,1300.00,2.69,0.10,0.26,572.50,25.00,25.93
7.00,1300.00,2.43,0.10,0.24,552.50,25.00,24.32
7.00,1300.00,2.39,0.09,0.20,532.50,25.00,27.77
7.00,1300.00,2.22,0.09,0.20,515.00,25.00,26.10
7.00,1300.00,2.20,0.09,0.19,505.00,25.00,24.80
7.00,1300.00,2.10,0.09,0.19,502.50,25.00,23.63
7.00,1300.00,2.09,0.09,0.19,500.00,25.00,23.51
7.00,1300.00,2.14,0.08,0.17,492.50,25.00,25.97
7.00,1300.00,2.07,0.08,0.18,492.50,25.00,25.88
7.00,1300.00,2.17,0.08,0.18,492.50,25.00,27.17
7.00,1300.00,2.10,0.08,0.18,490.00,25.00,26.62
7.00,1300.00,2.00,0.09,0.18,487.50,25.00,23.22
7.00,1300.00,2.16,0.08,0.18,487.50,25.00,27.84
7.00,1300.00,2.19,0.08,0.17,490.00,25.00,27.41
7.00,1300.00,2.12,0.09,0.17,487.50,25.00,24.90
7.00,1300.00,2.04,0.09,0.17,487.50,25.00,24.03
7.00,1350.00,2.04,0.08,0.17,490.00,25.00,26.70
7.00,1350.00,1.84,0.08,0.14,467.50,25.00,24.11
7.00,1350.00,1.77,0.07,0.13,450.00,25.00,24.02
7.00,1350.00,1.76,0.06,0.12,437.50,25.00,27.06
7.00,1350.00,1.55,0.07,0.10,420.00,25.00,22.94
7.00,1350.00,1.49,0.06,0.09,410.00,25.00,23.37
7.00,1350.00,1.55,0.06,0.09,402.50,25.00,26.89
7.00,1350.00,1.49,0.06,0.09,400.00,25.00,25.40
7.00,1350.00,1.62,0.05,0.09,397.50,25.00,30.12
7.00,1350.00,1.43,0.06,0.09,397.50,25.00,23.88
7.00,1350.00,1.44,0.06,0.09,395.00,25.00,24.47
7.00,1350.00,1.57,0.05,0.09,395.00,25.00,29.16
7.00,1350.00,1.59,0.05,0.08,392.50,25.00,30.95
7.00,1350.00,1.58,0.05,0.08,392.50,25.00,30.05
7.00,1350.00,1.52,0.05,0.08,392.50,25.00,28.21
7.00,1350.00,1.59,0.05,0.08,395.00,25.00,31.02
7.00,1350.00,1.51,0.05,0.09,397.50,25.00,27.48
7.00,1350.00,1.42,0.06,0.09,395.00,25.00,23.67
7.00,1400.00,1.42,0.05,0.08,392.50,25.00,26.40
7.00,1400.00,1.36,0.05,0.06,375.00,25.00,27.97
7.00,1400.00,1.19,0.05,0.05,357.50,25.00,25.65
7.00,1400.00,1.14,0.05,0.05,342.50,25.00,25.28
7.00,1400.00,1.08,0.04,0.04,332.50,25.00,26.21
7.00,1400.00,1.10,0.03,0.04,325.00,25.00,33.92
7.00,1400.00,1.08,0.03,0.04,317.50,25.00,31.93
7.00,1400.00,0.87,0.04,0.04,312.50,25.00,24.03
7.00,1400.00,0.99,0.03,0.04,315.00,25.00,30.35
7.00,1400.00,0.86,0.04,0.04,310.00,25.00,21.53
7.00,1400.00,0.86,0.04,0.04,310.00,25.00,22.19
7.00,1400.00,0.86,0.04,0.04,310.00,25.00,22.80
7.00,1400.00,1.02,0.03,0.03,310.00,25.00,31.46
7.00,1400.00,0.83,0.04,0.04,307.50,25.00,23.82
7.00,1400.00,1.04,0.03,0.03,310.00,25.00,31.88
7.00,1400.00,0.98,0.04,0.03,310.00,25.00,26.90
7.00,1400.00,0.89,0.04,0.03,307.50,25.00,23.63
7.00,1400.00,0.82,0.04,0.04,310.00,25.00,21.97
7.00,1400.00,0.99,0.03,0.03,310.00,25.00,32.83
7.00,1400.00,1.02,0.03,0.03,310.00,25.00,30.19
7.00,1450.00,0.81,0.03,0.03,305.00,25.00,27.00
7.00,1450.00,0.74,0.03,0.03,295.00,25.00,22.77
7.00,1450.00,0.85,0.03,0.03,292.50,25.00,31.00
7.00,1450.00,0.80,0.03,0.03,285.00,25.00,25.72
7.00,1450.00,0.70,0.03,0.03,285.00,25.00,28.20
7.00,1450.00,0.79,0.02,0.03,280.00,25.00,33.37
7.00,1450.00,0.71,0.03,0.03,280.00,25.00,23.83
7.00,1450.00,0.82,0.03,0.01,277.50,25.00,30.00
7.00,1450.00,0.75,0.03,0.01,277.50,25.00,26.00
7.00,1450.00,0.65,0.03,0.03,277.50,25.00,24.81
7.00,1450.00,0.77,0.03,0.01,275.00,25.00,27.95
7.00,1450.00,0.79,0.02,0.01,275.00,25.00,35.06
7.00,1450.00,0.68,0.03,0.03,275.00,25.00,27.20
7.00,1450.00,0.80,0.02,0.01,275.00,25.00,33.53
7.00,1450.00,0.80,0.03,0.03,275.00,25.00,31.95
7.00,1450.00,0.79,0.03,0.03,275.00,25.00,30.19
7.00,1450.00,0.63,0.03,0.01,275.00,25.00,22.09
7.00,1450.00,0.78,0.02,0.01,275.00,25.00,34.56
7.00,1450.00,0.71,0.03,0.03,275.00,25.00,22.72
7.00,1480.00,0.69,0.02,0.01,272.50,25.00,32.41
7.00,1480.00,0.44,0.02,0.01,252.50,25.00,23.27
7.00,1480.00,0.50,0.01,0.00,237.50,25.00,39.60
7.00,1480.00,0.44,0.01,0.00,227.50,25.00,44.12
7.00,1480.00,0.40,0.01,0.00,220.00,25.00,39.50
7.00,1480.00,0.41,0.01,0.00,215.00,25.00,36.56
7.00,1480.00,0.38,0.01,0.00,212.50,25.00,43.57
7.00,1480.00,0.36,0.01,0.00,210.00,25.00,28.80
7.00,1480.00,0.27,0.01,0.00,210.00,25.00,23.89
7.00,1480.00,0.36,0.01,0.00,210.00,25.00,32.33
7.00,1480.00,0.40,0.01,0.00,210.00,25.00,39.75
7.00,1480.00,0.38,0.01,0.00,210.00,25.00,43.71
7.00,1480.00,0.29,0.01,0.00,210.00,25.00,25.56
7.00,1480.00,0.28,0.01,0.00,210.00,25.00,37.33
7.00,1480.00,0.37,0.01,0.00,210.00,25.00,59.40
7.00,1480.00,0.34,0.01,0.00,210.00,25.00,29.89
7.00,1480.00,0.28,0.01,0.00,207.50,25.00,24.67
7.00,1480.00,0.30,0.01,0.00,207.50,25.00,30.13
7.00,1480.00,0.38,0.01,0.00,207.50,25.00,38.25
7.00,1100.00,0.37,0.01,0.00,212.50,30.00,37.12
7.00,1100.00,0.58,0.01,0.00,230.00,30.00,57.63
7.00,1100.00,0.80,0.02,0.01,257.50,30.00,42.73
7.00,1100.00,0.94,0.03,0.03,295.00,30.00,35.95
7.00,1100.00,1.27,0.04,0.04,337.50,30.00,36.39
7.00,1100.00,1.61,0.05,0.08,390.00,30.00,33.79
7.00,1100.00,2.26,0.05,0.12,452.50,30.00,42.00
7.00,1100.00,2.69,0.08,0.22,537.50,30.00,35.93
7.00,1100.00,3.34,0.09,0.31,635.00,30.00,36.58
7.00,1100.00,3.89,0.11,0.42,707.50,30.00,35.79
7.00,1100.00,4.39,0.12,0.55,777.50,30.00,35.46
7.00,1100.00,4.88,0.14,0.65,857.50,30.00,35.78
7.00,1100.00,5.23,0.15,0.76,912.50,30.00,35.74
7.00,1100.00,5.50,0.16,0.83,960.00,30.00,35.18
7.00,1100.00,5.72,0.16,0.95,1012.50,30.00,36.32
7.00,1100.00,5.89,0.17,0.95,1042.50,30.00,34.90
7.00,1100.00,6.00,0.17,1.02,1060.00,30.00,34.79
7.00,1100.00,6.25,0.17,1.02,1065.00,30.00,36.76
7.00,1100.00,6.27,0.17,1.06,1087.50,30.00,36.08
7.00,1150.00,6.24,0.18,1.13,1100.00,30.00,33.98
7.00,1150.00,6.19,0.18,1.13,1105.00,30.00,34.38
7.00,1150.00,6.30,0.19,1.15,1115.00,30.00,33.83
7.00,1150.00,6.33,0.18,1.19,1125.00,30.00,34.44
7.00,1150.00,6.34,0.19,1.18,1127.50,30.00,34.03
7.00,1150.00,6.51,0.18,1.19,1122.50,30.00,35.42
7.00,1150.00,6.27,0.19,1.16,1130.00,30.00,33.67
7.00,1150.00,6.31,0.18,1.14,1122.50,30.00,34.82
7.00,1150.00,6.49,0.18,1.16,1135.00,30.00,36.29
7.00,1150.00,6.52,0.18,1.19,1120.00,30.00,35.71
7.00,1150.00,6.40,0.18,1.18,1125.00,30.00,34.84
7.00,1150.00,6.39,0.18,1.16,1117.50,30.00,35.75
7.00,1150.00,6.46,0.18,1.15,1127.50,30.00,35.18
7.00,1150.00,6.48,0.18,1.14,1127.50,30.00,35.74
7.00,1150.00,6.39,0.18,1.16,1110.00,30.00,35.76
7.00,1150.00,6.52,0.18,1.14,1122.50,30.00,36.47
7.00,1150.00,6.53,0.18,1.14,1112.50,30.00,36.26
7.00,1150.00,6.53,0.18,1.14,1125.00,30.00,37.04
7.00,1150.00,6.49,0.18,1.16,1130.00,30.00,36.57
7.00,1180.00,6.46,0.18,1.19,1125.00,30.00,36.15
7.00,1180.00,6.44,0.17,1.16,1110.00,30.00,37.07
7.00,1180.00,6.18,0.17,1.13,1102.50,30.00,35.32
7.00,1180.00,6.18,0.17,1.08,1085.00,30.00,35.60
7.00,1180.00,6.13,0.17,1.04,1090.00,30.00,35.30
7.00,1180.00,6.16,0.17,1.01,1065.00,30.00,36.48
7.00,1180.00,6.03,0.17,1.01,1055.00,30.00,35.71
7.00,1180.00,5.87,0.17,1.02,1055.00,30.00,34.26
7.00,1180.00,5.85,0.17,1.01,1055.00,30.00,34.43
7.00,1180.00,5.97,0.17,1.00,1040.00,30.00,35.10
7.00,1180.00,5.82,0.17,1.00,1040.00,30.00,34.98
7.00,1180.00,5.93,0.16,0.96,1045.00,30.00,36.78
7.00,1180.00,5.80,0.17,0.97,1040.00,30.00,34.38
7.00,1180.00,5.95,0.17,0.99,1037.50,30.00,35.78
7.00,1180.00,5.92,0.17,0.97,1037.50,30.00,35.86
7.00,1180.00,5.83,0.17,0.99,1035.00,30.00,34.56
7.00,1180.00,5.80,0.16,0.95,1035.00,30.00,35.43
7.00,1180.00,5.98,0.16,0.97,1045.00,30.00,36.82
7.00,1180.00,5.83,0.17,1.01,1040.00,30.00,34.29
7.00,1180.00,5.84,0.17,0.96,1037.50,30.00,34.36
7.00,1200.00,5.65,0.16,0.88,1032.50,30.00,35.85
7.00,1200.00,5.13,0.14,0.76,967.50,30.00,35.36
7.00,1200.00,4.55,0.13,0.59,885.00,30.00,35.32
7.00,1200.00,3.94,0.11,0.44,807.50,30.00,36.26
7.00,1200.00,3.25,0.09,0.27,710.00,30.00,37.72
7.00,1200.00,2.62,0.07,0.18,597.50,30.00,36.74
7.00,1200.00,1.83,0.05,0.09,492.50,30.00,35.76
7.00,1200.00,1.21,0.04,0.04,395.00,30.00,33.31
7.00,1200.00,0.73,0.01,0.01,307.50,30.00,53.18
7.00,1200.00,0.39,0.00,0.00,212.50,30.00,77.50
7.00,1200.00,0.14,0.00,0.00,180.00,30.00,116.00
7.00,1200.00,0.00,-0.00,0.00,45.00,30.00,-1.00
7.00,1200.00,0.00,-0.00,0.00,0.00,30.00,-1.00
7.00,1200.00,0.00,-0.00,0.00,0.00,30.00,-1.00
7.00,1200.00,0.00,-0.00,0.00,0.00,30.00,-1.00
7.00,1200.00,0.00,-0.00,0.00,0.00,30.00,-1.00
7.00,1200.00,0.00,-0.00,0.00,0.00,30.00,-1.00
7.00,1200.00,0.00,-0.00,0.00,0.00,30.00,-1.00
7.00,1200.00,0.00,-0.00,0.00,0.00,30.00,-1.00
7.00,1250.00,0.00,-0.00,0.00,20.00,30.00,-1.00
7.00,1250.00,0.00,-0.00,0.00,52.50,30.00,-1.00
7.00,1250.00,0.04,-0.00,0.00,112.50,30.00,-1.00
7.00,1250.00,0.33,0.00,0.00,172.50,30.00,65.50
7.00,1250.00,0.78,0.02,0.01,240.00,30.00,36.71
7.00,1250.00,1.28,0.03,0.04,315.00,30.00,42.67
7.00,1250.00,1.63,0.04,0.08,382.50,30.00,37.31
7.00,1250.00,2.00,0.05,0.10,437.50,30.00,38.14
7.00,1250.00,2.20,0.06,0.14,482.50,30.00,36.67
7.00,1250.00,2.36,0.07,0.15,517.50,30.00,34.27
7.00,1250.00,2.75,0.07,0.20,547.50,30.00,39.25
7.00,1250.00,2.74,0.08,0.22,572.50,30.00,36.53
7.00,1250.00,2.86,0.08,0.23,592.50,30.00,36.87
7.00,1250.00,2.89,0.08,0.24,610.00,30.00,36.16
7.00,1250.00,2.97,0.08,0.26,612.50,30.00,36.03
7.00,1250.00,3.13,0.08,0.26,627.50,30.00,37.95
7.00,1250.00,3.21,0.09,0.26,627.50,30.00,37.76
7.00,1250.00,3.15,0.09,0.28,632.50,30.00,35.49
7.00,1250.00,3.10,0.09,0.28,635.00,30.00,35.40
7.00,1300.00,3.12,0.08,0.26,630.00,30.00,37.24
7.00,1300.00,2.89,0.08,0.22,602.50,30.00,36.73
7.00,1300.00,2.61,0.07,0.20,580.00,30.00,36.00
7.00,1300.00,2.52,0.07,0.18,560.00,30.00,36.62
7.00,1300.00,2.55,0.06,0.17,542.50,30.00,39.23
7.00,1300.00,2.29,0.06,0.15,530.00,30.00,35.23
7.00,1300.00,2.26,0.06,0.14,515.00,30.00,35.47
7.00,1300.00,2.20,0.06,0.14,512.50,30.00,35.20
7.00,1300.00,2.33,0.06,0.14,505.00,30.00,38.79
7.00,1300.00,2.19,0.06,0.13,505.00,30.00,35.02
7.00,1300.00,2.29,0.06,0.13,500.00,30.00,38.10
7.00,1300.00,2.12,0.06,0.14,500.00,30.00,33.33
7.00,1300.00,2.13,0.06,0.13,497.50,30.00,34.14
7.00,1300.00,2.15,0.06,0.13,497.50,30.00,34.42
7.00,1300.00,2.15,0.06,0.14,500.00,30.00,33.67
7.00,1300.00,2.24,0.06,0.14,500.00,30.00,36.51
7.00,1300.00,2.34,0.06,0.14,497.50,30.00,40.72
7.00,1300.00,2.33,0.06,0.14,497.50,30.00,39.64
7.00,1300.00,2.28,0.06,0.14,497.50,30.00,38.72
7.00,1350.00,2.19,0.05,0.12,492.50,30.00,40.84
7.00,1350.00,1.98,0.05,0.10,467.50,30.00,40.54
7.00,1350.00,1.90,0.05,0.09,447.50,30.00,42.17
7.00,1350.00,1.62,0.05,0.08,432.50,30.00,34.00
7.00,1350.00,1.56,0.05,0.08,420.00,30.00,33.68
7.00,1350.00,1.70,0.04,0.06,407.50,30.00,43.87
7.00,1350.00,1.66,0.04,0.06,402.50,30.00,41.41
7.00,1350.00,1.59,0.04,0.06,400.00,30.00,38.48
7.00,1350.00,1.67,0.04,0.06,400.00,30.00,43.03
7.00,1350.00,1.65,0.04,0.06,397.50,30.00,44.00
7.00,1350.00,1.43,0.04,0.06,395.00,30.00,33.71
7.00,1350.00,1.59,0.04,0.06,395.00,30.00,40.97
7.00,1350.00,1.44,0.04,0.06,392.50,30.00,32.89
7.00,1350.00,1.61,0.04,0.06,390.00,30.00,42.80
7.00,1350.00,1.40,0.04,0.06,392.50,30.00,32.06
7.00,1350.00,1.60,0.04,0.06,392.50,30.00,44.07
7.00,1350.00,1.50,0.04,0.06,392.50,30.00,35.29
7.00,1350.00,1.41,0.04,0.06,392.50,30.00,33.18
7.00,1350.00,1.41,0.04,0.06,392.50,30.00,34.12
7.00,1400.00,1.53,0.04,0.05,390.00,30.00,42.31
7.00,1400.00,1.26,0.03,0.05,367.50,30.00,37.30
7.00,1400.00,1.09,0.03,0.04,350.00,30.00,32.33
7.00,1400.00,1.07,0.03,0.03,337.50,30.00,38.91
7.00,1400.00,0.98,0.03,0.03,327.50,30.00,31.32
7.00,1400.00,0.91,0.03,0.03,320.00,30.00,31.65
7.00,1400.00,1.03,0.03,0.03,317.50,30.00,37.45
7.00,1400.00,1.09,0.02,0.03,312.50,30.00,45.84
7.00,1400.00,0.99,0.03,0.03,310.00,30.00,35.86
7.00,1400.00,0.99,0.03,0.03,307.50,30.00,37.67
7.00,1400.00,1.01,0.02,0.03,310.00,30.00,47.41
7.00,1400.00,1.01,0.02,0.03,310.00,30.00,47.47
7.00,1400.00,1.00,0.02,0.03,310.00,30.00,44.56
7.00,1400.00,1.02,0.02,0.03,310.00,30.00,43.05
7.00,1400.00,0.95,0.02,0.03,312.50,30.00,39.95
7.00,1400.00,0.90,0.03,0.03,310.00,30.00,34.33
7.00,1400.00,0.89,0.03,0.03,310.00,30.00,32.50
7.00,1400.00,0.92,0.03,0.03,312.50,30.00,31.83
7.00,1400.00,1.05,0.02,0.03,310.00,30.00,44.11
7.00,1450.00,1.03,0.02,0.03,312.50,30.00,45.61
7.00,1450.00,0.86,0.02,0.01,292.50,30.00,38.28
7.00,1450.00,0.70,0.02,0.01,282.50,30.00,33.12
7.00,1450.00,0.81,0.02,0.01,282.50,30.00,38.35
7.00,1450.00,0.66,0.02,0.01,275.00,30.00,35.20
7.00,1450.00,0.65,0.02,0.01,275.00,30.00,37.07
7.00,1450.00,0.66,0.02,0.01,272.50,30.00,30.94
7.00,1450.00,0.76,0.02,0.01,272.50,30.00,38.06
7.00,1450.00,0.76,0.01,0.01,272.50,30.00,50.50
7.00,1450.00,0.69,0.02,0.01,272.50,30.00,32.41
7.00,1450.00,0.70,0.02,0.01,272.50,30.00,37.47
7.00,1450.00,0.82,0.02,0.01,272.50,30.00,47.14
7.00,1450.00,0.77,0.01,0.01,270.00,30.00,51.42
7.00,1450.00,0.73,0.02,0.01,270.00,30.00,41.79
7.00,1450.00,0.68,0.02,0.01,272.50,30.00,33.94
7.00,1450.00,0.82,0.01,0.01,270.00,30.00,59.45
7.00,1450.00,0.66,0.02,0.01,272.50,30.00,37.86
7.00,1450.00,0.69,0.02,0.01,272.50,30.00,34.69
7.00,1480.00,0.61,0.02,0.01,272.50,30.00,34.57
7.00,1480.00,0.55,0.02,0.01,260.00,30.00,34.00
7.00,1480.00,0.52,0.01,0.01,245.00,30.00,37.55
7.00,1480.00,0.42,0.01,0.00,232.50,30.00,56.00
7.00,1480.00,0.38,0.01,0.00,225.00,30.00,50.17
7.00,1480.00,0.40,0.01,0.00,217.50,30.00,45.57
7.00,1480.00,0.39,0.01,0.00,215.00,30.00,62.60
7.00,1480.00,0.41,0.00,0.00,212.50,30.00,81.75
7.00,1480.00,0.33,0.01,0.00,212.50,30.00,43.83
7.00,1480.00,0.38,0.01,0.00,212.50,30.00,51.33
7.00,1480.00,0.34,0.00,0.00,210.00,30.00,68.25
7.00,1480.00,0.38,0.01,0.00,210.00,30.00,33.44
7.00,1480.00,0.43,0.01,0.00,212.50,30.00,68.20
7.00,1480.00,0.31,0.01,0.00,212.50,30.00,42.00
7.00,1480.00,0.34,0.01,0.00,212.50,30.00,44.83
7.00,1480.00,0.34,0.01,0.00,212.50,30.00,34.38
7.00,1480.00,0.42,0.01,0.00,212.50,30.00,48.43
7.00,1480.00,0.41,0.00,0.00,212.50,30.00,110.67
7.00,1480.00,0.31,0.00,0.00,210.00,30.00,61.00
7.00,1100.00,0.47,0.01,0.00,217.50,35.00,53.29
7.00,1100.00,0.55,0.01,0.01,230.00,35.00,49.00
7.00,1100.00,0.81,0.02,0.01,255.00,35.00,49.62
7.00,1100.00,0.87,0.03,0.03,292.50,35.00,33.24
7.00,1100.00,1.38,0.03,0.04,335.00,35.00,44.12
7.00,1100.00,1.60,0.05,0.08,385.00,35.00,34.62
7.00,1100.00,2.16,0.05,0.13,450.00,35.00,39.34
7.00,1100.00,2.62,0.07,0.19,532.50,35.00,35.46
7.00,1100.00,3.29,0.09,0.31,622.50,35.00,36.51
7.00,1100.00,3.95,0.11,0.42,702.50,35.00,36.37
7.00,1100.00,4.39,0.12,0.54,780.00,35.00,35.80
7.00,1100.00,4.79,0.13,0.63,857.50,35.00,36.48
7.00,1100.00,5.18,0.14,0.76,912.50,35.00,36.06
7.00,1100.00,5.41,0.15,0.86,962.50,35.00,35.21
7.00,1100.00,5.67,0.16,0.88,1010.00,35.00,36.58
7.00,1100.00,5.95,0.16,0.96,1035.00,35.00,36.62
7.00,1100.00,5.92,0.17,1.05,1050.00,35.00,34.34
7.00,1100.00,6.21,0.17,1.04,1070.00,35.00,37.33
7.00,1100.00,6.16,0.18,1.09,1090.00,35.00,34.96
7.00,1100.00,6.18,0.17,1.08,1097.50,35.00,35.31
7.00,1150.00,6.30,0.18,1.14,1117.50,35.00,34.99
7.00,1150.00,6.54,0.18,1.16,1125.00,35.00,36.86
7.00,1150.00,6.33,0.18,1.15,1122.50,35.00,34.67
7.00,1150.00,6.35,0.18,1.20,1132.50,35.00,34.57
7.00,1150.00,6.40,0.18,1.19,1127.50,35.00,35.58
7.00,1150.00,6.54,0.18,1.15,1122.50,35.00,36.35
7.00,1150.00,6.48,0.18,1.18,1120.00,35.00,36.24
7.00,1150.00,6.31,0.19,1.19,1122.50,35.00,34.13
7.00,1150.00,6.52,0.18,1.15,1120.00,35.00,36.99
7.00,1150.00,6.34,0.18,1.18,1122.50,35.00,34.52
7.00,1150.00,6.42,0.18,1.20,1125.00,35.00,35.20
7.00,1150.00,6.33,0.19,1.19,1122.50,35.00,34.22
7.00,1150.00,6.55,0.18,1.16,1127.50,35.00,36.65
7.00,1150.00,6.63,0.18,1.18,1127.50,35.00,36.60
7.00,1150.00,6.57,0.18,1.18,1125.00,35.00,35.73
7.00,1150.00,6.58,0.18,1.16,1125.00,35.00,36.81
7.00,1150.00,6.45,0.19,1.19,1132.50,35.00,34.60
7.00,1150.00,6.57,0.18,1.23,1130.00,35.00,36.23
7.00,1150.00,6.59,0.18,1.22,1135.00,35.00,36.58
7.00,1180.00,6.40,0.18,1.14,1140.00,35.00,34.85
7.00,1180.00,6.47,0.18,1.13,1117.50,35.00,35.68
7.00,1180.00,6.18,0.18,1.10,1117.50,35.00,34.83
7.00,1180.00,6.27,0.17,1.11,1090.00,35.00,36.61
7.00,1180.00,6.07,0.17,1.08,1102.50,35.00,35.17
7.00,1180.00,6.10,0.17,1.05,1085.00,35.00,35.37
7.00,1180.00,6.20,0.17,1.02,1090.00,35.00,37.27
7.00,1180.00,5.97,0.17,1.02,1067.50,35.00,34.58
7.00,1180.00,6.09,0.17,1.05,1062.50,35.00,35.30
7.00,1180.00,5.87,0.17,1.01,1057.50,35.00,34.03
7.00,1180.00,6.08,0.17,1.01,1052.50,35.00,36.56
7.00,1180.00,5.99,0.16,0.99,1050.00,35.00,36.60
7.00,1180.00,6.05,0.16,0.97,1055.00,35.00,36.92
7.00,1180.00,6.07,0.17,0.97,1047.50,35.00,36.49
7.00,1180.00,5.87,0.17,1.02,1057.50,35.00,34.81
7.00,1180.00,6.02,0.17,1.00,1047.50,35.00,35.43
7.00,1180.00,5.89,0.17,1.01,1042.50,35.00,34.62
7.00,1180.00,5.95,0.16,0.99,1055.00,35.00,36.31
7.00,1180.00,6.02,0.16,0.95,1050.00,35.00,37.05
7.00,1200.00,5.93,0.17,0.97,1052.50,35.00,35.41
7.00,1200.00,5.69,0.16,0.95,1035.00,35.00,35.28
7.00,1200.00,5.70,0.16,0.87,1030.00,35.00,36.48
7.00,1200.00,5.61,0.16,0.84,1007.50,35.00,36.21
7.00,1200.00,5.52,0.15,0.84,985.00,35.00,35.91
7.00,1200.00,5.30,0.15,0.82,977.50,35.00,35.04
7.00,1200.00,5.37,0.15,0.79,962.50,35.00,36.10
7.00,1200.00,5.23,0.14,0.77,955.00,35.00,36.07
7.00,1200.00,5.27,0.14,0.78,945.00,35.00,36.64
7.00,1200.00,5.20,0.14,0.76,942.50,35.00,36.81
7.00,1200.00,5.10,0.14,0.72,940.00,35.00,35.20
7.00,1200.00,5.21,0.14,0.74,945.00,35.00,36.22
7.00,1200.00,5.15,0.14,0.74,927.50,35.00,35.81
7.00,1200.00,5.17,0.14,0.74,937.50,35.00,35.68
7.00,1200.00,5.07,0.14,0.73,940.00,35.00,35.58
7.00,1200.00,5.14,0.14,0.74,927.50,35.00,36.09
7.00,1200.00,5.10,0.14,0.76,922.50,35.00,35.19
7.00,1200.00,5.07,0.14,0.70,925.00,35.00,35.90
7.00,1200.00,5.05,0.14,0.70,922.50,35.00,35.76
7.00,1250.00,4.83,0.14,0.65,922.50,35.00,35.79
7.00,1250.00,4.57,0.13,0.59,865.00,35.00,35.51
7.00,1250.00,4.36,0.12,0.52,827.50,35.00,36.29
7.00,1250.00,4.11,0.12,0.47,795.00,35.00,35.76
7.00,1250.00,3.97,0.11,0.44,775.00,35.00,36.48
7.00,1250.00,3.85,0.10,0.41,747.50,35.00,36.70
7.00,1250.00,3.75,0.10,0.38,740.00,35.00,36.13
7.00,1250.00,3.76,0.10,0.40,727.50,35.00,36.19
7.00,1250.00,3.74,0.10,0.38,715.00,35.00,36.10
7.00,1250.00,3.67,0.10,0.37,715.00,35.00,37.14
7.00,1250.00,3.68,0.10,0.37,707.50,35.00,36.85
7.00,1250.00,3.58,0.10,0.35,705.00,35.00,35.76
7.00,1250.00,3.57,0.10,0.35,712.50,35.00,36.62
7.00,1250.00,3.62,0.10,0.36,702.50,35.00,36.17
7.00,1250.00,3.64,0.10,0.35,707.50,35.00,36.84
7.00,1250.00,3.52,0.10,0.36,707.50,35.00,35.62
7.00,1250.00,3.56,0.10,0.36,700.00,35.00,36.03
7.00,1250.00,3.62,0.10,0.35,697.50,35.00,36.65
7.00,1250.00,3.56,0.10,0.36,695.00,35.00,35.61
7.00,1300.00,3.37,0.09,0.32,692.50,35.00,35.93
7.00,1300.00,3.12,0.09,0.28,655.00,35.00,35.15
7.00,1300.00,3.02,0.08,0.24,627.50,35.00,36.56
7.00,1300.00,2.83,0.07,0.20,595.00,35.00,38.32
7.00,1300.00,2.74,0.07,0.18,580.00,35.00,38.46
7.00,1300.00,2.47,0.07,0.18,555.00,35.00,37.23
7.00,1300.00,2.35,0.07,0.17,545.00,35.00,34.81
7.00,1300.00,2.37,0.06,0.15,527.50,35.00,37.96
7.00,1300.00,2.42,0.06,0.14,520.00,35.00,39.47
7.00,1300.00,2.22,0.06,0.14,517.50,35.00,34.10
7.00,1300.00,2.42,0.06,0.14,512.50,35.00,42.15
7.00,1300.00,2.40,0.06,0.14,512.50,35.00,39.96
7.00,1300.00,2.20,0.06,0.14,510.00,35.00,35.86
